preprocessed_tweets,tweet_content,tweet_label,confidence
makan siang gratis gila presiden,Demi makan siang gratis gilaa ni presiden,negative,0.9962039589881896
ditanyain murid makan gratis presiden makan rumah,Ditanyain murid kapan dapet makan gratis dari presiden Aku jawab udah makan aja di rumah masing-masing.,neutral,0.9783638119697572
nestapa era presiden ego motongin anggaran makan gratis gratis beasiswa dibatalkan anggaran pembangunan dipotong apbd dipotong berak,@Uki23 Nestapa di era presiden yang punya ego besar motongin semua anggaran demi makan gratis yang tidak gratis itu. Beasiswa dibatalkan anggaran pembangunan dipotong apbd juga dipotong. Cuma jadi berak,neutral,0.996440589427948
anggaran makan bergizi gratis bp presiden bilang target menjangkau 82 9 juta penerima manfaat bps penduduk umur 5 19 totalnya 66 2 juta anak inipun kategori sekolah plus lulus smk total,Anggaran Makan Bergizi Gratis Bp Presiden bilang dengan target menjangkau 82 9 juta penerima manfaat padahal menurut BPS jumlah penduduk menurut umur 5-19 tahun totalnya 66 2 juta anak. Inipun sudah termasuk kategori yang belum sekolah plus sudah lulus SMA/SMK. Saya total https://t.co/CUeq6yeEGn,neutral,0.9983935952186584
memuaskan ego presiden maunya makan gizi gratis gratis pendidikan dikorbankan,@ARSIPAJA Demi memuaskan ego presiden yang maunya makan bergiji gratis yang TIDAK gratis itu. Pendidikan dikorbankan.,negative,0.9991797804832458
urusan duniawimu selesai muncul duduk menikmati makan bergizi gratis presiden sunghoon,@SunghoonUchiha apakah urusan duniawimu sudah selesai sehingga kamu muncul disini dan duduk bersama kami semua menikmati makan bergizi gratis dari presiden sunghoon??,neutral,0.998163878917694
kasdam xiv hasanuddin dampingi penasihat khusus presiden bidang pertahanan tinjau langsung pelaksanaan program pemberian makan bergizi gratis wilayah gowa,Kasdam XIV/Hasanuddin Dampingi Penasihat Khusus Presiden Bidang Pertahanan Tinjau langsung pelaksanaan Program Pemberian Makan Bergizi Gratis Di wilayah Gowa. https://t.co/PBwq7GLVNd,neutral,0.998671293258667
makan siang bergizi gratis presiden,@sisilainpetrik makan siang bergizi gratis bukan dri presiden ,neutral,0.9288126826286316
program makan gratis duka,Program Makan Gratis Bawah Duka. #prabowokecewakanrakyat #prabowosubianto #presiden #menpanRB #MenteriESDM #sorotan https://t.co/gA0YvJAkPq,neutral,0.5272713899612427
momen presiden prabowo cek langsung dapur makan bergizi gratis rawamangun,Momen Presiden Prabowo Cek Langsung Dapur Makan Bergizi Gratis di Rawamangun #presidenprabowo #prabowosubianto #indonesiamaju #indonesiaemas #dekade08 https://t.co/K9Pjhl6vbm,neutral,0.9974663257598876
maunya presiden biaya makan gratis aneh beda bernegara pembantu presiden lapor kebijakan berdampak hajat hidup orang,@manik2emanik @CNNIndonesia maunya presiden mungkin.?? buat biaya makan gratis sesuatu yg aneh dan masalah beda dalam bernegara jika seorang pembantu presiden tak lapor masalah kebijakan yang berdampak pada hajat hidup orang banyak?? https://t.co/ewWgWeu2xN,negative,0.944789469242096
salah program prioritas presiden makan bergizi gratis mbg bpkp pemantauan pelaksanaan program program mencapai sasaran diharapkan,Salah satu program yang menjadi prioritas penting Presiden adalah makan bergizi gratis (MBG). BPKP turut melakukan pemantauan terhadap pelaksanaan program ini untuk memastikan bahwa program ini mampu mencapai sasaran yang diharapkan. https://t.co/NTVQOzCDmP,neutral,0.9968522191047668
semua  itikad butuh pengorbanan menyukseskan program makan enak gratis cost cutting l diambil saking presiden mencintai rakyatnya fokus generasi muda,@ardisatriawan Smua itikad baik itu psti butuh pengorbanan. Nah untuk menyukseskan program makan ga enak gratis ini perlu cost cutting dri para-para K/L ini diambil saking presiden mencintai rakyatnya dan fokus mempersiapkan masa depan generasi muda yg jauh lebih baik....,positive,0.9989787340164183
loh iya presiden wapresnya sibuk bagibagi susu tengokin anak makan gratis,@fadlawi69 @junhuicy @prabowo Loh iya dong presiden la wapresnya sibuk bagibagi susu dan tengokin anak makan gratis gimana dong,neutral,0.9411503672599792
mikir jangan2 laporan makan gratis bergizi laporan presiden menunya sangat2 bagus disukai anak,@JhonSitorus_18 Aku malah mikir jangan2 laporan soal makan gratis bergizi laporan ke presiden menunya sangat2 bagus dan disukai anak2 ,positive,0.5538773536682129
ok gas ok toran 2 gas kasi solusi pendidikan gratis pilih makan gratis suruh pilih jls pilih  abu2,@Boediantar4 Ok gas ok Toran 2 kita gas.... Di kasi solusi pendidikan gratis. Pilih makan gratis. Di suruh pilih yg jls malah milih yg abu2. Masih mau????,neutral,0.9989338517189026
program makan gratis tuh program presiden amanat uu prabowo 5 presiden lanjutin sia sia buang buang uang saja  wo yakali makan gratis 5 saja  sd 6,Program makan gratis tuh harusnya kalo mau jangan dari program Presiden tapi amanat Per-UU. Kalo wowo cuman 5 taun next presiden ga mau lanjutin gimana? Kan sia-sia buang-buang duit doang wo yakali makan gratis 5 taun doang SD aja 6 taun.,negative,0.9982603192329408
hukum goyang pendidikan kesehatan program pendukung program maksa makan bergizi gratis mbg tukin dosen pagar laut gas elpiji 3kg wakil presiden kerjanya bagi2 susu buku sepertinya  indonesia terus  menggelap,- Hukum yg selalu goyang - Pendidikan dan kesehatan jd program pendukung - Program maksa makan bergizi gratis (mbg) - Tukin dosen - Pagar laut - Gas elpiji 3kg - Wakil presiden kerjanya hanya bagi2 susu dan buku? Kyknya masih banyak. Indonesia trus menggelap. #PeringatanDarurat https://t.co/PlTqF1D9Ty,neutral,0.998589813709259
mahal duitnya pakai rapat hotel bintang 5 negeri  berangkat mobil super mewah mahal dibeli pakai uang rakyat program prioritas makan gratis presiden omon omon saja  apbn pakai iya sialan,mahal soalnya duitnya lo pake buat rapat ke hotel bintang 5 di luar negri berangkat naik mobil lo yg super mewah n mahal yg dibeli pake duit rakyat blm lagi program prioritas makan gratis presiden lo yg omon omon doang itu APBN ITU PALING BANYAK DI PAKE DI ELU YA KAMPRET,negative,0.999428689479828
meninggal karena  antri gas lpg 3kg kehilangan kontrak ki kerja bertahun2 karena  anggaran kementerian dipotong rupa makan gratis pengangguran karena  kebijakan presiden pilih kocak,ada yg meninggal krna harus antri Gas LPG 3kg ada yg harus kehilangan kontrak sebagai KI setelah kerja bertahun2 krna anggaran kementerian dipotong sedemikian rupa demi makan gratis. jadi pengangguran krna kebijakan dari presiden yg dia pilih sendiri. kocak,neutral,0.6741889119148254
dear presiden susah kehidupan orang2 keras kemiskinan berbicara oke menang rakyat miskin butuh disuapin makan ulat belalang gratis bansos pendidikan nomor sekian negara bodoh puas,Dear pak Presiden @Prabowo Apakah kurang susah tak kehidupan orang2 ini? Apakah kurang keras kemiskinan berbicara? Oke bapak menang rakyat miskin butuh disuapin makan ulat-belalang gratis dan bansos pendidikan nomor sekian agar satu negara tetap bodoh Bapak puas?,negative,0.9995701909065248
presiden prestasi makan gratis omon omon selamat indonesia,@Metro_TV Punya presiden gk punya prestasi sama sekali cuma makan gratis udh yg lain omon omon selamat Indonesia ,neutral,0.9959583878517152
dikasih calon presiden bikin program pendidikan gratis pilih  program makan racun gratis,@detikcom Dikasih calon Presiden yg mau bikin program pendidikan gratis malah milih yang program makan racun gratis,neutral,0.9989891648292542
kemarin lihat hasil survey kepuasaan 100hari kerja presiden mengisi puas diapain deh laut jual 271t hilang begitu  gas elpiji susah makan siang gratis keracunan,kemarin liat hasil survey kepuasaan 100hari kerja presiden itu yang ngisi puas diapain dah? laut di jual 271T ilang gitu aja gas elpiji susah makan siang gratis ada yang keracunan,positive,0.6806530952453613
nya orang jujur syarat prabowo presiden prosesnya bau amis terpilih terbelenggu proses pemilu hukum allah nya makan gratis,@msaid_didu @prabowo INILAH PENTING NYA JADI ORANG JUJUR TANPA SYARAT Pak Prabowo jadi presiden juga prosesnya agak bau amis .. kita tau lah makanya setelah terpilih jadi terbelenggu dari proses pemilu .. itu sudah hukum dari Allah setelah jadi .. masalah nya banyak karena tidak ada makan gratis,negative,0.9972710013389589
iya iya wajar itukan program presiden efisiensi makan gratis agak  tolol begitu  loh akasia,@akasiaaaaaaa @AndreaMardani @PNS_Ababil Semua ya bukan sebagian kalau sebagian ya wajar saja itukan program presiden tapi tidak semua efisiensi itu buat makan gratis. memang kamu rada tolol gitu loh akasia,negative,0.9959665536880492
mari simak update makan bergizi gratis presiden prabowo sidak pelaksanaan mbg tk sd pulogadung jakarta timur presiden prabowo sidak dapur makan bergizi gratis rawamangun jakarta timur,Mari kita simak beberapa update dari Makan Bergizi Gratis sebagai berikut: ️‍️ Presiden Prabowo sidak pelaksanaan MBG di TK-SD di Pulogadung Jakarta Timur. Presiden Prabowo sidak dapur umum makan bergizi gratis di Rawamangun Jakarta Timur,neutral,0.9985812902450562
mantap presiden semoga daerah makan bergizi gratis,@AgungLa03498428 @narasitv @kumparan Mantap pak presiden semoga semua daerah dapat makan bergizi gratis,positive,0.9356906414031982
wakil presiden wapres gibran rakabuming meninjau pelaksanaan program makan bergizi gratis mbg smpn 11 sman 4 depok jawa barat selasa program berjalan optimal dampak nyata siswa,Wakil Presiden (Wapres) Gibran Rakabuming meninjau pelaksanaan Program Makan Bergizi Gratis (MBG) di SMPN 11 dan SMAN 4 Depok Jawa Barat Selasa untuk memastikan program tersebut berjalan optimal dan memberikan dampak nyata bagi siswa. https://t.co/pLHJZ3E8KH,neutral,0.997742772102356
presiden mencari dana makan bergizi gratis ya,@0tk0il Ini mirip presiden lagi nyari dana buat Makan Bergizi Gratis y,neutral,0.999028205871582
wakil presiden wapres gibran rakabuming raka meninjau program makan bergizi gratis smp 11 4 sukatani tapos depok selasa 4 2 2025 wapres menekankan makan bergizi gratis memenuhi kebutuhan dasar investasi,Wakil Presiden (Wapres) Gibran Rakabuming Raka meninjau program makan bergizi gratis di SMP 11 dan SMA 4 di Sukatani Tapos Depok Selasa (4/2/2025). Wapres menekankan makan bergizi gratis bukan hanya soal memenuhi kebutuhan dasar tetapi juga investasi masa depan. https://t.co/KsST1jSn3v,neutral,0.9986849427223206
vital kebutuhan sehari sehari gara gara presiden makan gratis tuh,@hmmmhahawkwk Itu sangat vital sekali untuk kebutuhan sehari sehari gara gara presiden makan gratis tuh,neutral,0.9339795112609864
cerita menarik terungkap presiden prabowo berkunjung sekolah jakarta timur mengecek berjalannya program makan bergizi gratis,Ada cerita menarik terungkap ketika Presiden Prabowo berkunjung ke beberapa sekolah di Jakarta Timur untuk mengecek berjalannya program makan bergizi gratis.,neutral,0.9985596537590028
jakarta 1 program andalan presiden prabowo subianto makan bergizi gratis mbg berjalan nasional,Jakarta - Hampir 1 bulan program andalan Presiden Prabowo Subianto makan bergizi gratis (MBG) telah berjalan secara nasional.,neutral,0.9988364577293396
wakil presiden ri gibran rakabuming raka meninjau pelaksanaan makan bergizi gratis smpn 11 sman 4 depok menyebut pelaksaan makan bergizi gratis berjalan lancar selasa 4 2 ard,Wakil Presiden RI Gibran Rakabuming Raka meninjau pelaksanaan makan bergizi gratis di SMPN 11 dan SMAN 4 Depok ia pun menyebut pelaksaan makan bergizi gratis itu berjalan dengan lancar Selasa (4/2). Ard #BeritaElshinta https://t.co/dLDRkbb0DV,neutral,0.9971784353256226
1 makan siang gratis 2 presiden shift 2,@AirinDatangLagi 1. Makan siang gratis 2. Tanya presiden shift 2,neutral,0.9983898401260376
daripada  makan bergizi gratis lebih baik presiden mengratiskan sekolah2 swasta ugal ugalan biayanya sekolah negeri terbatas,@prabowo Drpd makan bergizi gratis Mending Bapak Presiden mengratiskan sekolah2 swasta yg ugal ugalan biayanya. Krn sekolah negeri masih terbatas..,negative,0.9953586459159852
presiden prabowo anggaran daerah program makan bergizi gratis dialihkan merenovasi sekolah sekolah via,Presiden Prabowo meminta agar anggaran daerah yang semula untuk program makan bergizi gratis dialihkan untuk merenovasi sekolah-sekolah. Via @detik_edu https://t.co/Qpexbv09RV,neutral,0.9989295601844788
presiden prabowo subianto meninjau dapur makan bergizi gratis satuan pelayanan pemenuhan gizi rawamangun jakarta timur prabowo proses penyiapkan makan bergizi gratis,Presiden Prabowo Subianto Meninjau Dapur Makan Bergizi Gratis atau Satuan Pelayanan Pemenuhan Gizi di Rawamangun Jakarta Timur. Prabowo ingin melihat lebih dekat proses penyiapkan makan bergizi gratis. #makanbergizigratis #prabowosubianto #kabinetmerahputih https://t.co/63JTbVxD3w,neutral,0.998808741569519
100 kabinet prabowo bongkar pasang anggaran amankan ongkos makan bergizi gratis pemerintah memutar otak membiayai program makan bergizi gratis 100 pemerintahan presiden prabowo subianto,100 Hari Kabinet Prabowo: Bongkar Pasang Anggaran Amankan Ongkos Makan Bergizi Gratis. Pemerintah terus memutar otak untuk membiayai Program Makan Bergizi Gratis hingga 100 hari pemerintahan Presiden Prabowo Subianto. https://t.co/ox3iLem9hj,neutral,0.9990053772926332
wakil presiden gibran rakanuning raka meninjau pelaksaan makan bergizi gratis sman 4 depok selasa 4 2 ard,Wakil Presiden Gibran Rakanuning Raka meninjau pelaksaan makan bergizi gratis di SMAN 4 Depok Selasa (4/2). Ard #BeritaElshinta https://t.co/olru1fKMm1,neutral,0.9989814162254332
bubarkan makan gratis astaga sinting banget presiden,bubarin gak itu makan gratis astaga sinting bgt punya presiden,negative,0.9991849064826964
presiden prabowo subianto berkomitmen   program makan bergizi gratis mbg menjangkau anak anak indonesia lihat jakarta timur lihat sekolah lihat dapurnya iya ucapkan terima,Presiden Prabowo Subianto berkomitmen untuk terus menyempurnakan program Makan Bergizi Gratis (MBG) agar dapat menjangkau seluruh anak-anak di Indonesia. Saya tadi sudah lihat di Jakarta Timur sudah saya lihat dua sekolah dan saya sudah lihat dapurnya. Ya saya ucapkan terima https://t.co/KS6PxQdmzj,neutral,0.9985987544059752
presiden prabowo mengecek jalannya makan bergizi gratis sekolah jaktim kehadiran prabowo disambut antusias siswa,Presiden Prabowo tiba-tiba mengecek jalannya makan bergizi gratis di sejumlah sekolah di Jaktim. Kehadiran Prabowo pun disambut antusias para siswa. https://t.co/eMkbNTd6db,neutral,0.9972643852233888
bos badan gizi mengaku alamat prabowo cek dapur mbg kepala badan gizi nasional bangun  dadan hindayana bicara sidak program makan bergizi gratis mbg presiden prabowo subianto,Bos Badan Gizi Ngaku Cuma Diminta Alamat Sebelum Prabowo Cek Dapur MBG. Kepala Badan Gizi Nasional (BGN) Dadan Hindayana bicara soal sidak program makan bergizi gratis (MBG) yang dilakukan oleh Presiden Prabowo Subianto. https://t.co/8essHkDyii,neutral,0.9989598989486694
presiden janji makan siang gratis janji membereskan,Presiden janji makan siang gratis tapi ga janji beresin masalah lain ,neutral,0.9984556436538696
separatisme memang  dihilangkan apapun alasannya tentara pembebasan nasional papua barat organisasi papua merdeka tpnpb opm kodap viii intan jaya akn membakar sekolah menjalankan program makan bergizi gratis mbg dicanangkan presiden ri,Separatisme mmg harus dihilangkan apapun alasannya! Tentara Pembebasan Nasional Papua Barat Organisasi Papua Merdeka (TPNPB OPM) Kodap VIII Intan Jaya akn membakar semua sekolah yg menjalankan program makan bergizi gratis (MBG) yg dicanangkan Presiden RI @prabowo. https://t.co/TALrTlzoiD,neutral,0.998144030570984
iya pagi pagi presiden mendadak mengecek langsung pelaksanaan makan bergizi gratis sekolah sekretaris kabinet mayor teddy indra wijaya wartawan senin 3 2, Iya betul tadi pagi-pagi Pak Presiden mendadak ingin mengecek langsung pelaksanaan makan bergizi gratis ke sekolah kata Sekretaris Kabinet Mayor Teddy Indra Wijaya kepada wartawan Senin (3/2).,neutral,0.9989930987358092
akarta presiden prabowo subianto meninjau dapur satuan pelayanan pemenuhan gizi sppg rawamangun jakarta timur prabowo proses penyajian makan bergizi gratis dapur,akarta - Presiden Prabowo Subianto meninjau dapur atau Satuan Pelayanan Pemenuhan Gizi (SPPG) Rawamangun Jakarta Timur. Prabowo melihat lebih dekat proses penyajian makan bergizi gratis di dapur tersebut.,neutral,0.9987332224845886
jakarta presiden prabowo subianto meninjau dapur satuan pelayanan pemenuhan gizi sppg rawamangun jakarta timur prabowo proses penyajian makan bergizi gratis dapur,Jakarta - Presiden Prabowo Subianto meninjau dapur atau Satuan Pelayanan Pemenuhan Gizi (SPPG) Rawamangun Jakarta Timur. Prabowo melihat lebih dekat proses penyajian makan bergizi gratis di dapur tersebut.,neutral,0.998804211616516
ambil foto sekolah presiden prabowo lihat makan gratis,Bisa saja yang ambil foto tampaknya di sekolah mana presiden Prabowo lagi lihat makan gratis.,neutral,0.9988879561424256
omon omon saja  presiden dibanggakan makan gratis saja  bisanya orang si bahlil diangkat menteri awal2 deh chaos kebayang 5 kedepan chaos,@geraldyustiadi Omon omon doang presiden baru ini yang bisa dibanggakan cuma makan gratis doang bisa-bisanya orang kek si Bahlil diangkat jadi menteri awal2 aja dah chaos ga kebayang 5 tahun kedepan bakal SE chaos apa,negative,0.9992190599441528
momen presiden prabowo subianto tinjau pelaksanaan makan bergizi gratis jakarta,Momen Presiden Prabowo Subianto Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta https://t.co/wNHOIHc0Hs,neutral,0.998698353767395
wakil presiden gibran rakabuming raka meninjau langsung pelaksaan makan bergizi gratis mbg smpn 11 depok selasa 4 2 ard,Wakil Presiden Gibran Rakabuming Raka meninjau langsung pelaksaan Makan Bergizi Gratis (MBG) di SMPN 11 Depok Selasa (4/2). Ard #BeritaElshinta https://t.co/UxVt4L7Gvg,neutral,0.9988705515861512
presiden kemarin keras kepala bangun ikn sampai  ngutang presiden sekarang  keras kepala makan gratis sampai  potong anggaran kementerian instansi dan lain-lain bedanya sama2 egois,@ardisatriawan Presiden kemaren kekeuh bangun ikn smpe ngutang presiden skrg kekeuh makan gratis smpe potong anggaran kementerian/instansi dll. Ngga ada bedanya sama2 egois,negative,0.9994727969169616
pendidikan gratis merata makan gratis adik2 pintar  segerombolan pembantu presiden wk,@badaipa11805802 Ini yg bener. Minta pendidikan gratis dan merata. Bukan makan gratis. Adik2 nie jauh lebih pinter dari segerombolan pembantu presiden. Wkwkwk.,neutral,0.9886121153831482
anw dukung kritis sehabis nya pas bowo menang presiden besoknya langsung kritik masuk brics sok an mediasi timur makan siang gratis ngalor ngidul,@taxed_lady @out_of_thecourt udh anw gue itu klo dukung sesuatu pasti kritis sehabis nya pas bowo menang dan jadi presiden besoknya langsung gue kritik soal keinginan dia masuk BRICS atau sok an mediasi timur tengah atau makan siang gratis yg ngalor ngidul,neutral,0.927410900592804
misi presiden prabowo pastikan layanan makan bergizi gratis terlaksana dapur,Misi Presiden Prabowo: Pastikan layanan makan bergizi gratis terlaksana dengan baik di dapur umum https://t.co/Ueo1Mcemzb,neutral,0.9982663989067078
kepala bangun  hasil sidak makan bergizi gratis prabowo jakarta timur kepala badan gizi nasional bangun  dadan hindayana mengungkap hasil inspeksi mendadak sidak program makan bergizi gratis presiden prabowo subianto,Kepala BGN Ungkap Hasil Sidak Makan Bergizi Gratis oleh Prabowo di Jakarta Timur. Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengungkap hasil inspeksi mendadak (sidak) program makan bergizi gratis yang dilakukan oleh Presiden Prabowo Subianto... https://t.co/KhvotIgZkD,neutral,0.998897671699524
mantap presiden prabowo pantau langsung pelaksanaan makan bergizi gratis dapur,Mantap! Presiden Prabowo pantau langsung pelaksanaan makan bergizi gratis di dapur umum https://t.co/QLNAjaMbfz,positive,0.6949390172958374
presiden prabowo cek langsung dapur pastikan makan bergizi gratis jalan lancar,Presiden Prabowo cek langsung dapur umum pastikan makan bergizi gratis jalan lancar buat semua https://t.co/UtZVa4YFJY,neutral,0.9867200255393982
presiden prabowo subianto meninjau langsung pelaksanaan program makan bergizi gratis mbg sdn jati 05 pagi pulogadung jakarta timur senin 3 2 2025 kunjungan disambut antusias pelajar masyarakat sekolah,Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Jati 05 Pagi Pulogadung Jakarta Timur pada Senin (3/2/2025). Kunjungan tersebut disambut antusias oleh para pelajar bahkan masyarakat sekitar yang berada di sekitar sekolah. https://t.co/1WjsjZbhSU,neutral,0.9981412887573242
unras makan bergizi gratis presiden prabowo dprd kota depok yeti wulandari temui pendemo com,Unras Makan Bergizi Gratis Presiden Prabowo di DPRD Kota Depok Yeti Wulandari Temui Pendemo https://t.co/0RgVAyixV4 lewat @suarabuana.com,neutral,0.9989614486694336
presiden prabowo subianto inspeksi mendadak sidak dapur satuan pelayanan pemenuhan gizi program makan bergizi gratis mbg kawasan rawamangun jakarta timur senin 3 2 pagi,Presiden Prabowo Subianto melakukan inspeksi mendadak atau sidak ke dapur umum Satuan Pelayanan Pemenuhan Gizi untuk program makan bergizi gratis (MBG) di kawasan Rawamangun Jakarta Timur Senin (3/2) pagi. https://t.co/DfHKhmyQm1,neutral,0.9987643957138062
makan siang gratis dijalankan program prioritas besutan presiden mengatasi stunting anak pencegahan stunting pencegahan 1 000 kelahiran wapresnya bikin kajian bagi2 susu,Makan siang gratis yang dijalankan adalah program prioritas besutan presiden utk mengatasi stunting. Tapi diberikan bukan untuk anak yang memerlukan pencegahan stunting (seharusnya pencegahan dilakukan di 1.000 hari pertama kelahiran). Wapresnya gk bikin kajian malah bagi2 susu.,neutral,0.9979766011238098
senyum anak anak senang makan bergizi gratis harganya ternilai dibandingkan pemotongan anggaran pendidikan kesehatan masya allah sehat presiden,@prabowo Melihat senyum anak-anak yang senang mendapatkan makan bergizi gratis harganya tidak ternilai dibandingkan pemotongan anggaran pendidikan dan kesehatan.. Masya Allah sehat selalu bapak presiden,positive,0.99533349275589
pemilihan presiden debat temenku tolak  makan makan gratis tidak ada empati orang papua kesusahan makan iya butuh sistem dirombak iya namanya pendukung genap batu,dulu waktu pemilihan presiden sempat debat sama temenku. kata dia kamu nolak makan makan gratis berarti gada empati sama orang papua yg masih kesusahan makan ya? padahal mereka lebih butuh sistem yg dirombak. tapi ya namanya pendukung genap pasti batu,negative,0.997866690158844
presiden prabowo tinjau program makan bergizi gratis target 82 juta anak setahun kendala pemerintah perbaiki presiden optimis program sukses,Presiden Prabowo tinjau program Makan Bergizi Gratis! 🇮🇩 Target 82 juta anak setahun. Meski ada kendala pemerintah terus perbaiki. Presiden optimis program ini sukses! #MakanBergiziGratis #prabowo37proyekpln https://t.co/2ZN6wgDJFq,neutral,0.9984310269355774
presiden prabowo subianto tinjau pelaksanaan makan bergizi gratis jakarta,Presiden Prabowo Subianto Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta https://t.co/HeeLXdCJJO,neutral,0.9988862872123718
kemarin  dengar  percakapan kantor hubungannya makan gratis si iya gara2 program makan gratis haduh kirain ganti presiden bagus pusing dinas budaya kena dampaknya,Kmaren dnger percakapan di kantor .. tapi ini ada hubungannya sama makan gratis ga si? iya gara2 program makan gratis jg haduh kirain ganti presiden makin bagus ternyata makin mumet Ternyata dinas budaya kena dampaknya jg,negative,0.9471458792686462
presiden prabowo subianto tinjau pelaksanaan makan bergizi gratis jakarta 3 februari 2025,Presiden Prabowo Subianto Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta 3 Februari 2025 https://t.co/mgH5vUT5xT,neutral,0.9989357590675354
hebat presiden 1 gas 3kg sulit 2 pesan direvisi 3 kkn marak 4 makan gratis akuntabel 5 kroni2 mulyono eksis 6 koruptor diadili,Pak @prabowo JANGAN PERNAH MERASA HEBAT JADI PRESIDEN KALAU : 1.Gas 3kg sulit didapat 2.PSN tidak direvisi 3.KKN masih marak 4.Makan Gratis tidak akuntabel 5.Kroni2 Mulyono masih eksis 6.Koruptor belum diadili @__AnakKolong @susno2g @Dennysiregar7 @__AnakKolong @gm_gm https://t.co/P1R9BsNuJG,neutral,0.9289238452911376
ngomong-ngomong presiden all about showing off iya beliau pakai  uang pribadi program makan gratis potong gaji tukin asn dan sebagainya yak,Btw presiden yang sekarang kan all about showing off ya beliau juga katanya make duit pribadi buat program makan gratis kenapa ga potong gaji aja buat tukin ASN dsb yak,neutral,0.831404983997345
dikasih pilih presiden logis modal joget kasih makan gratis susah sekarang ,@intinyadeh Nah kan udah dikasih tau pilih presiden dengan logis malah cuman modal joget sama kasih makan gratis kan jadi dibuat susah skrng ,neutral,0.9579076170921326
presiden peduli anak makan bergizi gratis,@zoelfick Presiden @prabowo mana peduli. Yang penting anak2 dapat makan bergizi gratis.,positive,0.9842516183853148
makan siang gratis presiden program pemborosan anggaran sehari 1 tiriliyun negara boncos,Makan siang gratis itu ga perlu presiden sebelumnya aja ga ada program itu pemborosan anggaran. Sehari 1 tiriliyun yang ada negara boncos!,negative,0.8894442319869995
gendut gendut negara carut marut memikirkan  program makan gratis bubarkan program kasih anggarannya pendidikan buka loker besaran tahi memang  presiden,Ndut Ndut. Negara carut marut lu masih mikirin program makan gratis. Bubarin aja lah itu program gak guna. Kasih anggarannya ke pendidikan sama buka loker besar-besaran. Taik emang lu. Jadi presiden gak ada guna.,negative,0.5161714553833008
ganti presiden bikin membaik kesejahteraan makan gratis rakyat deh disuguhi akrobatik menteri esdm presiden prabowo subianto diam yes,Ganti presiden ngga juga bikin membaik kesejahteraan. Baru ada makan gratis rakyat dah disuguhi akrobatik Menteri ESDM dan presiden Prabowo Subianto diam saja seolah Yes ,neutral,0.997350573539734
presiden wapres menteri dpr mpr gubernur urus makan gratis anak akhlak kecerdasan dperbaiki memilih pemimpin bodoh mengurus negeri,@prabowo Presiden wapres menteri DPR MPR Gubernur semua cuma urus makan gratis anak kecil tapi AKHLAK KECERDASAN mereka tdk dperbaiki .sehingga mereka memilih pemimpin bodoh utk mengurus negeri ini,neutral,0.9515684843063354
presiden prabowo sidak makan bergizi gratis tk sd pulogadung,Presiden Prabowo Sidak soal Makan Bergizi Gratis di TK dan SD Pulogadung https://t.co/BfsdZUXmW8,neutral,0.9987749457359314
presiden prabowo tinjau pelaksanaan makan bergizi gratis jakarta,Presiden Prabowo Tinjau Pelaksanaan Makan Bergizi Gratis di Jakarta https://t.co/iPhUWMKozv,neutral,0.9987021684646606
prabowo tinjau pelaksanaan mbg sidak dapur makan bergizi gratis presiden prabowo inspeksi mendadak sidak satuan pelayanan pemenuhan gizi sppg dapur rawamangun jakarta timur,Prabowo Tinjau Pelaksanaan MBG dan Sidak Dapur Makan Bergizi Gratis Presiden Prabowo melakukan inspeksi mendadak (sidak) ke Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur di Rawamangun Jakarta Timur. #prabowo #MBG #sidak #anaksekolah #sppg #makanbergizigratis https://t.co/iKNS6G06t8,neutral,0.9987524747848512
makan siang gratis pemerintah efisiensi anggaran kesehatan nyentuh anggaran polri kemenhan kejaksaan makan siang gratis pemerintah ngobrak abrik gas subsidi penjual kaki terancam jualan gini konsepnya presiden,Krn makan siang gratis pemerintah efisiensi anggaran kesehatan. Tp ga nyentuh anggaran polri kemenhan dan kejaksaan Krn makan siang gratis pemerintah ngobrak abrik gas subsidi. Penjual kaki lima terancam ga bisa jualan. Apa gini konsepnya pak presiden?,neutral,0.9983324408531188
siang makan gratis malam meringis iya presiden gas susah kebijakan mentri si bahlul mencekik rakyat miskin,@prabowo Siang makan gratis malam meringis ya pak presiden??? Gas susah nih kebijakan mentri kamu si bahlul mencekik rakyat miskin nih,negative,0.9993645548820496
presiden ri prabowo subianto mengunjungi pelaksanaan makan bergizi gratis mbg sd negeri 05 jati tk negeri 2 jakarta timur,Presiden RI 🇲🇨 Prabowo Subianto mengunjungi pelaksanaan Makan Bergizi Gratis (MBG) di SD Negeri 05 Jati dan TK Negeri 2 di Jakarta Timur. https://t.co/iDivNAr7kp,neutral,0.9989027976989746
pamerin makan siang gratis anak sekolah emaknya dirumah makan malam anaknya susah mencari gas helllooo mr presiden,@prabowo Pamerin makan siang gratis untuk anak sekolah tapi emaknya dirumah gak bisa nyiapin makan malam utk anaknya karena susah nyari GAS. Helllooo Mr presiden ?,neutral,0.6255105137825012
